C,cd,top_distance,bottom_distance,sidewall_angle,left_angle,right_angle,top_error,bottom_error,angle_error,total_error,weights
0.12375912431402675,11.371766172729956,264.8013976323379,156.66528421736444,89.99999999999973,,89.99999999999973,220.50520168523104,43.204098918980286,0.8616793121356688,142.69100207655254,"[0.5850000000000001, 0.315, 0.1]"
0.3718517347300922,12.459962881494485,270.6831080369803,223.49370304919998,89.99999999999963,,89.99999999999963,227.62419273418092,104.29040498098718,0.8616793121355574,166.0977982497204,"[0.5850000000000001, 0.315, 0.1]"
0.11404388852838948,19.524845364083294,210.7009420208523,102.04440341831494,89.99999999999977,,89.99999999999977,155.0241370380686,6.723580056384884,0.8616793121357167,92.89321581624496,"[0.5850000000000001, 0.315, 0.1]"
0.18456486468966288,36.46568363662885,45.86368924427076,15.80214421839049,89.99999999999469,,89.99999999999469,44.48839355571199,85.55562685704709,0.8616793121300151,64.15005361263482,"[0.315, 0.5850000000000001, 0.1]"
0.49835043953232855,5.9359069320924185,355.0464011361736,295.2367266201858,89.99999999999982,,89.99999999999982,329.7342061682081,169.86903712996872,0.8616793121357644,246.48942523555553,"[0.5850000000000001, 0.315, 0.1]"
0.1541558418365217,39.73714432045537,61.157047788299316,21.850616550625293,89.99999999999588,,89.99999999999588,25.977913594408964,80.02685872886171,0.861679312131353,55.08492306983606,"[0.315, 0.5850000000000001, 0.1]"
0.2070383269148861,20.700525571093202,204.13656879238835,134.23809862752879,89.99999999999952,,89.99999999999952,147.0788777443577,22.703929275620453,0.8616793121354299,93.27904913348326,"[0.5850000000000001, 0.315, 0.1]"
0.09274231588213663,39.20255514615897,58.818823661278756,20.255536842651725,89.99999999999665,,89.99999999999665,28.808008156283282,81.48488405607704,0.8616793121322128,56.82934767324753,"[0.315, 0.5850000000000001, 0.1]"
0.10411502321585259,22.084842606630964,190.97971157637807,83.21700581275044,89.99999999999957,,89.99999999999957,131.15433499924723,23.933267081580954,0.8616793121354938,84.35043303647119,"[0.5850000000000001, 0.315, 0.1]"
0.3921535351210436,25.41721390876545,171.26390875779927,127.25974519846656,89.99999999999915,,89.99999999999915,107.29110234543604,16.32517842638625,0.8616793121350158,67.99389400760526,"[0.5850000000000001, 0.315, 0.1]"
0.47536493144407466,6.403000835983104,318.6442860990221,275.9319047897158,89.99999999999962,,89.99999999999962,285.67451718593816,152.2229477054075,0.8616793121355415,215.15598901219076,"[0.5850000000000001, 0.315, 0.1]"
0.4273236803448153,15.026592828453444,246.62699851323782,209.64986723176762,89.99999999999913,,89.99999999999913,198.50762347281267,91.63607608022633,0.861679312135,145.0784916280802,"[0.5850000000000001, 0.315, 0.1]"
0.2182677606598237,10.552932079245247,268.5076354981687,204.7775414553825,89.99999999999964,,89.99999999999964,224.9910862965005,87.18239621150137,0.8616793121355734,159.1684082212893,"[0.5850000000000001, 0.315, 0.1]"
0.16532379086895838,32.44344795830942,115.63562028641392,48.52400669303658,89.99999999999918,,89.99999999999918,39.96080886760339,55.645332090460165,0.8616793121350478,45.226341997427774,"[0.315, 0.5850000000000001, 0.1]"
0.4020041605486831,36.94836265572175,95.92799816196938,51.54475864900785,89.99999999999848,,89.99999999999848,16.10747780436865,52.884132861967224,0.8616793121342673,36.09724116384038,"[0.315, 0.5850000000000001, 0.1]"
0.4497698759288012,17.332847567370735,229.44804700589583,195.46988380424136,89.99999999999963,,89.99999999999963,177.71489591611694,78.6744824536027,0.8616793121355574,128.83184401502683,"[0.5850000000000001, 0.315, 0.1]"
0.3261549024712702,29.409083373487846,135.37093742707697,77.45317038836673,89.9999999999994,,89.9999999999994,63.84766088970826,29.201855220871366,0.8616793121353026,46.635633946267355,"[0.5850000000000001, 0.315, 0.1]"
0.021559202403558075,8.645580319869646,270.00607208245634,88.29145069701437,89.9999999999998,,89.9999999999998,226.80473503081134,19.294834829054512,0.8616793121357484,138.84481089539037,"[0.5850000000000001, 0.315, 0.1]"
0.21520076082776335,16.21841888361248,232.81899074256378,168.4661090618622,89.9999999999995,,89.9999999999995,181.79495369470317,53.99095892309158,0.8616793121354139,123.44336790338876,"[0.5850000000000001, 0.315, 0.1]"
0.027793209752882353,23.261458468136098,180.53407130258543,61.673359945635426,89.99999999999955,,89.99999999999955,118.51134265623993,43.62581357802978,0.8616793121354618,83.1574346621933,"[0.5850000000000001, 0.315, 0.1]"
0.33555769010193426,30.148037666868998,131.2531967113125,75.3617792772857,89.99999999999923,,89.99999999999923,58.86370940609115,31.113547278532266,0.8616793121351114,44.3222053265145,"[0.5850000000000001, 0.315, 0.1]"
0.43070906566066103,21.61652753262866,199.54140654533674,163.6247020212589,89.99999999999889,,89.99999999999889,141.51707400791182,49.565541152887484,0.8616793121347293,98.48680168900145,"[0.5850000000000001, 0.315, 0.1]"
0.18132048535401796,31.052954309912277,125.09353920474325,55.416855893012,89.99999999999915,,89.99999999999915,51.408302111768634,49.34473867183547,0.8616793121350158,45.42503628383535,"[0.45, 0.45, 0.1]"
0.20186855871755913,37.37355268307349,81.6841904123385,32.084702688033644,89.99999999999855,,89.99999999999855,1.1326671358769178,70.67211820106614,0.8616793121343469,41.786147226638356,"[0.315, 0.5850000000000001, 0.1]"
0.23840210409105916,4.337548868028303,352.2910006060088,257.01549909861006,89.99999999999983,,89.99999999999983,326.39917768822176,134.93190045576787,0.8616793121357803,233.5332355223902,"[0.5850000000000001, 0.315, 0.1]"
0.2988931106439702,33.67211265013945,90.48506600891741,38.48600236929194,89.99999999999785,,89.99999999999785,9.519566701667163,64.8208387849251,0.8616793121335666,41.00502213141971,"[0.315, 0.5850000000000001, 0.1]"
0.411808263434958,19.835923957920105,212.1783792611981,173.58977025700923,89.99999999999967,,89.99999999999967,156.8123689920093,58.6743786627141,0.8616793121356051,110.30383307029396,"[0.5850000000000001, 0.315, 0.1]"
0.029739098337965147,23.001674272186296,180.9443730698207,61.54903287800755,89.99999999999973,,89.99999999999973,119.00795578530705,43.739458063978475,0.8616793121356688,83.48375135577142,"[0.5850000000000001, 0.315, 0.1]"
0.22893239900377013,26.445128882311256,166.76404479207602,102.65430431327432,89.99999999999922,,89.99999999999922,101.84464390229486,6.166083808707205,0.8616793121350954,61.607601013798785,"[0.5850000000000001, 0.315, 0.1]"
0.41045291646485105,30.97047399474381,138.0228293448243,97.04490647429725,89.99999999999862,,89.99999999999862,67.05740661440848,11.293504136839813,0.8616793121344266,42.87220460374695,"[0.5850000000000001, 0.315, 0.1]"
0.43454918056568026,19.103999655876862,216.94307347685657,182.05799426553932,89.99999999999905,,89.99999999999905,162.57936755852887,66.4149856174948,0.8616793121349045,116.11581842246378,"[0.5850000000000001, 0.315, 0.1]"
0.3813845344530015,25.890690083916663,169.16396375077235,125.2426158100976,89.99999999999909,,89.99999999999909,104.74941146305052,14.481367285281168,0.8616793121349522,65.92620433196163,"[0.5850000000000001, 0.315, 0.1]"
0.11941133233355669,8.583961615434795,288.1476756363474,169.21375953996508,89.99999999999977,,89.99999999999977,248.7626187803769,54.674368866512864,0.8616793121357167,162.83472611068564,"[0.5850000000000001, 0.315, 0.1]"
0.3440754704148568,35.20236207246157,105.06379991215616,55.58479961163396,89.99999999999815,,89.99999999999815,27.165093091450192,49.19122521788486,0.8616793121339011,37.42003900748285,"[0.315, 0.5850000000000001, 0.1]"
0.3958990042824536,17.82645135064546,227.5953282947384,186.1510521045613,89.99999999999969,,89.99999999999969,175.47243802316436,70.15635475736865,0.8616793121356211,124.83679592333586,"[0.5850000000000001, 0.315, 0.1]"
0.31712530362927777,3.539475365539804,351.6200622442186,278.26523568445106,89.9999999999998,,89.9999999999998,325.58710027138534,154.35579130205764,0.8616793121357484,239.1766958501222,"[0.5850000000000001, 0.315, 0.1]"
0.4888559652355781,14.093714225671775,248.2333441258298,219.06050630849035,89.99999999999903,,89.99999999999903,200.4518810528078,100.2381227682727,0.8616793121348885,148.925527019112,"[0.5850000000000001, 0.315, 0.1]"
0.34928659864333783,4.409606097338042,321.6352393155112,269.68360188544153,89.99999999999972,,89.99999999999972,289.294649377283,146.5115190908972,0.861679312135653,215.47466633055672,"[0.5850000000000001, 0.315, 0.1]"
0.1759897480176353,40.16788707142335,46.39421831179212,16.206880825452256,89.99999999999434,,89.99999999999434,43.84626202881612,85.18566652152444,0.861679312129633,63.73135538538184,"[0.315, 0.5850000000000001, 0.1]"
0.36332506197479686,3.4436666763246286,381.1992444238924,289.89193905215757,89.9999999999999,,89.9999999999999,361.3885795496156,164.98349090690817,0.8616793121358599,263.4682866034148,"[0.5850000000000001, 0.315, 0.1]"
0.07881288746707216,29.838976760539666,138.29661257177256,52.84036510602501,89.9999999999993,,89.9999999999993,67.3887830691994,51.699849080415895,0.861679312135191,55.79405848702619,"[0.5850000000000001, 0.315, 0.1]"
0.07551817882640069,11.830207976344122,266.3069427068151,118.09022732765028,89.99999999999976,,89.99999999999976,222.32745425661474,7.943535034415243,0.8616793121357007,132.649942207174,"[0.5850000000000001, 0.315, 0.1]"
0.08783998466547374,40.778500002601206,37.80730433651673,12.76587117839738,89.99999999999481,,89.99999999999481,54.23952513130389,88.33101354808284,0.8616793121301585,68.84526127320221,"[0.315, 0.5850000000000001, 0.1]"
0.040584527071837434,27.25997021191828,148.82984828252,51.66323917923767,89.99999999999942,,89.99999999999942,80.13779748549987,52.77583256011182,0.8616793121353186,63.591166716666194,"[0.5850000000000001, 0.315, 0.1]"
0.3608367623391611,18.414666953320477,219.6677932282774,181.4471552643832,89.99999999999937,,89.99999999999937,165.8772612300622,65.85663186872323,0.8616793121352707,117.86920478944774,"[0.5850000000000001, 0.315, 0.1]"
0.2456201424255501,7.476460132135621,300.0842383610196,232.86896688111236,89.99999999999973,,89.99999999999973,263.2101650460174,112.86011597907893,0.8616793121356688,189.61505101654362,"[0.5850000000000001, 0.315, 0.1]"
0.19643774247050322,13.64102525768522,260.2410133391271,174.92106960147183,89.99999999999976,,89.99999999999976,214.98549181690524,59.8912884839779,0.8616793121357007,144.71843651655615,"[0.5850000000000001, 0.315, 0.1]"
0.31171496439595364,18.13285247523399,222.7498401940289,174.79303253073053,89.99999999999957,,89.99999999999957,169.60764971438985,59.7742527703204,0.8616793121354938,118.13553263678254,"[0.5850000000000001, 0.315, 0.1]"
0.03666156182558239,21.1400149420876,194.8627715665136,68.16148580825157,89.99999999999973,,89.99999999999973,135.85423815845266,37.69516836540076,0.8616793121356688,91.43487528900963,"[0.5850000000000001, 0.315, 0.1]"
0.06922224745352792,25.165382636083113,166.75052066327973,63.34344952762944,89.9999999999994,,89.9999999999994,101.82827482846734,42.099223466517884,0.8616793121353026,72.91696409782007,"[0.5850000000000001, 0.315, 0.1]"
0.1339939620151518,10.145465168841728,269.4973537243677,171.36283027525636,89.99999999999973,,89.99999999999973,226.189002329179,56.638784529484774,0.8616793121356688,150.24795142057098,"[0.5850000000000001, 0.315, 0.1]"
0.1340972837382742,38.45407159221781,77.86065999309454,28.63951205032374,89.999999999998,,89.999999999998,5.7605180427323415,73.82128697410992,0.861679312133726,45.08618399452837,"[0.315, 0.5850000000000001, 0.1]"
0.27546485369545787,34.73762529075443,104.52464561355437,49.76643988604845,89.99999999999841,,89.99999999999841,26.512521923934113,54.509652754983136,0.8616793121341877,40.32575919891781,"[0.315, 0.5850000000000001, 0.1]"
0.14365305085391614,31.587039426267076,116.3129308837739,46.51081666672298,89.99999999999906,,89.99999999999906,40.7805989878648,57.48554235217278,0.8616793121349202,46.56109888841198,"[0.315, 0.5850000000000001, 0.1]"
0.41330122778479045,14.102350579137523,248.20822624737536,213.71015167622122,89.99999999999916,,89.99999999999916,200.42147936017352,95.34748782104316,0.8616793121350318,147.36719202054363,"[0.5850000000000001, 0.315, 0.1]"
0.1579686686504013,28.28128661272033,145.71889359774573,66.09401386354266,89.99999999999945,,89.99999999999945,76.37242023450221,39.584996468425366,0.8616793121353503,57.23330765595133,"[0.5850000000000001, 0.315, 0.1]"
0.46597349708747077,5.475313046714451,309.2955352559784,272.4271052765195,89.99999999999974,,89.99999999999974,274.359156688427,149.01929184325365,0.8616793121356847,207.5273515245683,"[0.5850000000000001, 0.315, 0.1]"
0.43827976964955573,16.94736594653562,229.8567361778437,197.6780195854943,89.99999999999974,,89.99999999999974,178.20955722324337,80.69288810374249,0.8616793121356847,129.75701865948983,"[0.5850000000000001, 0.315, 0.1]"
0.363321697445138,24.98813416560001,178.00700357198863,137.31532529409813,89.9999999999994,,89.9999999999994,115.45267922051394,25.516750725866654,0.8616793121353026,75.66376175386219,"[0.5850000000000001, 0.315, 0.1]"
0.4831980575464566,34.20867478358516,101.37239652750158,57.51019866662246,89.99999999999922,,89.99999999999922,22.697163553015702,47.43126264476924,0.8616793121350954,34.98306309760347,"[0.315, 0.5850000000000001, 0.1]"
0.4181861203560685,32.00352976271691,124.80248757148968,79.90692390313912,89.99999999999861,,89.99999999999861,51.05602465685024,26.958936103163516,0.8616793121344107,38.44600722796734,"[0.5850000000000001, 0.315, 0.1]"
0.05612658245256594,15.187405561111728,237.9290955344103,93.58843619427383,89.99999999999969,,89.99999999999969,187.98002364368224,14.452983369036726,0.8616793121356211,114.60717152401425,"[0.5850000000000001, 0.315, 0.1]"
0.4476660911536071,39.64514306469398,6.733811088119387,1.4591327306084063,89.99999999999876,,89.99999999999876,91.84965978199058,98.66624064843839,0.8616793121345859,85.8183231249065,"[0.45, 0.45, 0.1]"
0.2976035337550441,17.63421172019779,224.68432861727547,177.3278226482857,89.99999999999955,,89.99999999999955,171.9490784522821,62.09124556516058,0.8616793121354618,120.23512117882417,"[0.5850000000000001, 0.315, 0.1]"
0.2580605685731919,28.45002818590155,146.5862147404871,82.04557810933908,89.99999999999933,,89.99999999999933,77.4221916491008,25.004041947587684,0.861679312135223,53.25442325942762,"[0.5850000000000001, 0.315, 0.1]"
0.4536367254620499,25.407500862587217,172.47482109149115,135.10975538402298,89.99999999999913,,89.99999999999913,108.75674303012725,23.500690478997228,0.861679312135,71.11158010472208,"[0.5850000000000001, 0.315, 0.1]"
0.38283024141333655,25.024948763692542,178.95687341070717,141.6231512723634,89.99999999999952,,89.99999999999952,116.60236433152646,29.45443443543272,0.8616793121354299,77.57669791231784,"[0.5850000000000001, 0.315, 0.1]"
0.45215232434919406,25.358952836363517,171.58320749508997,132.99363527278078,89.999999999999,,89.999999999999,107.67756898461627,21.566394216435807,0.8616793121348566,69.8709599653913,"[0.5850000000000001, 0.315, 0.1]"
0.24146457527728377,32.22266336192172,112.53336106519589,51.15561654001151,89.99999999999893,,89.99999999999893,36.20595626385365,53.23983862887432,0.861679312134777,42.63634975221885,"[0.315, 0.5850000000000001, 0.1]"
0.37714399944818666,7.887388711189995,315.06111193027846,259.7967374901299,89.99999999999967,,89.99999999999967,281.3375840356795,137.47416589591396,0.8616793121356051,207.97301684929903,"[0.5850000000000001, 0.315, 0.1]"
0.4714524133231879,17.709835785315157,227.76570310627577,194.36234557369303,89.99999999999964,,89.99999999999964,175.67865299718682,77.66210747138302,0.8616793121355734,127.32174378805352,"[0.5850000000000001, 0.315, 0.1]"
0.4098023098590207,23.895423799923574,185.42320741677736,149.6837622591587,89.99999999999899,,89.99999999999899,124.42896080462036,36.82245179082147,0.8616793121348406,84.47618231602517,"[0.5850000000000001, 0.315, 0.1]"
0.22725458486029854,28.043678316223314,148.3457986997505,78.37821701141287,89.99999999999945,,89.99999999999945,79.55192289972221,28.356291580061367,0.8616793121353503,55.556274675270366,"[0.5850000000000001, 0.315, 0.1]"
0.3670742991911139,37.704934041427734,54.43226249649237,20.496106411486615,89.99999999999677,,89.99999999999677,34.11732934338856,81.26498499864113,0.8616793121323564,58.3731428985857,"[0.315, 0.5850000000000001, 0.1]"
0.3516409365906592,24.242102290146907,180.85329031291494,135.18518589859463,89.99999999999962,,89.99999999999962,118.89771279704058,23.56963976105541,0.8616793121355415,77.06576644221475,"[0.5850000000000001, 0.315, 0.1]"
0.45801848766678155,32.6929657306123,101.53366752294346,53.53807647523523,89.99999999999885,,89.99999999999885,22.89235962593011,51.06208731696963,0.8616793121346814,37.16858229380869,"[0.315, 0.5850000000000001, 0.1]"
0.4159988275435955,23.69867594210094,185.59337682608935,148.0314795926491,89.99999999999913,,89.99999999999913,124.63492716786413,35.312138567320936,0.861679312135,84.12092397312011,"[0.5850000000000001, 0.315, 0.1]"
0.39930909661316144,7.746244591054069,306.56440159101413,259.31551669549765,89.99999999999972,,89.99999999999972,271.0534998680878,137.03429314030862,0.861679312135653,201.81826769324212,"[0.5850000000000001, 0.315, 0.1]"
0.293094168682725,36.46568363662885,53.317855507912974,19.376753632414246,89.99999999999707,,89.99999999999707,35.466163752223466,82.28815938536175,0.8616793121326908,59.39658275360028,"[0.315, 0.5850000000000001, 0.1]"
0.41055445634754645,12.991112974950138,268.34958764402705,224.44721717671666,89.99999999999949,,89.99999999999949,224.7997913871061,105.16199010668798,0.8616793121353982,164.72007277627733,"[0.5850000000000001, 0.315, 0.1]"
0.42930103499653927,23.95361791050956,182.93013034761057,145.2548926963654,89.99999999999889,,89.99999999999889,121.41143832923089,32.77412495097386,0.8616793121347293,81.43570871337032,"[0.5850000000000001, 0.315, 0.1]"
0.20529662383669214,20.700525571093202,204.2436122512113,129.71296325439897,89.99999999999955,,89.99999999999955,147.2084389387694,18.567608093600516,0.8616793121354618,92.05190125987781,"[0.5850000000000001, 0.315, 0.1]"
0.09274231588213663,39.20255514615897,18.68856335550636,6.199413840679485,89.99999999995478,,89.99999999995478,77.38009760892477,94.33325974343741,0.8616793120852952,79.64585562793071,"[0.315, 0.5850000000000001, 0.1]"
0.21695067292003206,22.084842606630964,194.3299631561231,121.6396477532945,89.99999999999967,,89.99999999999967,135.2093478045547,11.187977836649443,0.8616793121356051,82.70784941542266,"[0.5850000000000001, 0.315, 0.1]"
0.3921535351210436,29.258600320278575,147.14797496175368,103.88137927884897,89.99999999999933,,89.99999999999933,78.10212413671468,5.044443072350126,0.861679312135223,47.3649101189819,"[0.5850000000000001, 0.315, 0.1]"
0.4369877371709303,16.441335851192555,234.90765575756978,200.7002082226201,89.99999999999933,,89.99999999999933,184.32299171819145,83.45540056912256,0.861679312135223,134.20356926562914,"[0.5850000000000001, 0.315, 0.1]"
0.34708730926702047,15.026592828453444,249.97903042399005,200.92501060477522,89.99999999999955,,89.99999999999955,202.56479112078196,83.66088720728996,0.8616793121354618,144.93975020716735,"[0.5850000000000001, 0.315, 0.1]"
0.4131329359506992,22.450817981175483,194.06621607877005,157.7640879225554,89.99999999999949,,89.99999999999949,134.89011871068755,44.20848987436508,0.8616793121353982,92.92256168739077,"[0.5850000000000001, 0.315, 0.1]"
0.16532379086895838,19.347679811055116,212.9184058482009,126.36619826135754,89.99999999999966,,89.99999999999966,157.7080680806111,15.508407917145824,0.8616793121355891,97.230536252272,"[0.5850000000000001, 0.315, 0.1]"
0.4020041605486831,21.546040610507436,199.97341116947732,162.23143903958655,89.9999999999989,,89.9999999999989,142.03995542178322,48.29199180949409,0.8616793121347452,98.39151927294732,"[0.5850000000000001, 0.315, 0.1]"
0.3710790844661851,36.39724217725989,83.76771545968661,38.06014708436231,89.99999999999841,,89.99999999999841,1.3891496728232977,65.21010321356279,0.8616793121341877,38.671660458087,"[0.315, 0.5850000000000001, 0.1]"
0.3261549024712702,29.409083373487846,138.11556069555385,81.67541957156317,89.99999999999896,,89.99999999999896,67.16964499582892,25.34239527279418,0.8616793121348089,47.363264764703565,"[0.5850000000000001, 0.315, 0.1]"
0.3817048587716851,31.41724953063765,122.07301321202323,70.94963728640573,89.99999999999866,,89.99999999999866,47.752376194654104,35.14658383326716,0.8616793121344745,39.092481912565255,"[0.5850000000000001, 0.315, 0.1]"
0.367580905165853,33.43338749055446,118.9869316804034,71.28476316678555,89.9999999999994,,89.9999999999994,44.017104430408374,34.84025304681394,0.8616793121353026,35.571978795963574,"[0.45, 0.45, 0.1]"
0.34561778211001526,23.261458468136098,186.76729853530574,138.08270260699922,89.99999999999935,,89.99999999999935,126.05579585488469,26.2181925109682,0.861679312135239,82.08753914727606,"[0.5850000000000001, 0.315, 0.1]"
0.06706990213473085,30.148037666868998,132.02330444091913,48.31501279301178,89.99999999999946,,89.99999999999946,59.79581752713523,55.836368562146454,0.8616793121353663,52.12065167139029,"[0.45, 0.45, 0.1]"
0.43503282038007773,26.1259090856423,168.92919356647062,131.6231194011814,89.99999999999893,,89.99999999999893,104.46525486137813,20.313637478227974,0.861679312134777,67.5971378307615,"[0.5850000000000001, 0.315, 0.1]"
0.10594895958661105,21.61652753262866,195.95719981220768,95.66620132974435,89.99999999999963,,89.99999999999963,137.1788910823138,12.553746499319606,0.8616793121355574,84.29024936165283,"[0.5850000000000001, 0.315, 0.1]"
0.18132048535401796,34.113318672404226,96.76791568376774,38.46769918025924,89.99999999999889,,89.99999999999889,17.124080953483098,64.83756930506468,0.8616793121347293,43.410231475023494,"[0.315, 0.5850000000000001, 0.1]"
0.49930346815047233,33.47620379273908,97.29215160885941,52.15702564516734,89.99999999999886,,89.99999999999886,17.758595508181322,52.32447381611761,0.8616793121346974,36.28994269871939,"[0.315, 0.5850000000000001, 0.1]"
0.46724440230273495,33.67211265013945,90.1154260442789,43.90606736327283,89.99999999999787,,89.99999999999787,9.072169019945413,59.86648321455866,0.8616793121335826,37.96579385301299,"[0.315, 0.5850000000000001, 0.1]"
0.2950180925595799,23.15390505265366,187.7693936723199,133.08767596913427,89.99999999999932,,89.99999999999932,127.26869241384637,21.652354633577932,0.861679312135207,81.3588447028907,"[0.5850000000000001, 0.315, 0.1]"
0.3463332259668327,23.001674272186296,190.53937389726926,148.68532842384113,89.99999999999943,,89.99999999999943,130.62136758323558,35.90980660314545,0.8616793121353343,87.81125704739718,"[0.5850000000000001, 0.315, 0.1]"
0.24978283748358004,32.40647012207728,111.91333564633692,51.47808093434043,89.99999999999906,,89.99999999999906,35.45550187162541,52.94508141285152,0.8616793121349202,42.227523647293644,"[0.315, 0.5850000000000001, 0.1]"
0.41045291646485105,30.97047399474381,127.9117833748239,80.44701671113467,89.99999999999905,,89.99999999999905,54.819394062967675,26.465249807006707,0.8616793121349045,40.49206714725669,"[0.5850000000000001, 0.315, 0.1]"
